image_name,ground_truth,bbox
1308.jpg,animal,"[1595.785216, 606.024192, 165.5683072, 194.217984]"
1309.jpg,animal,"[1231.925248, 529.594368, 108.6220288, 87.4177536]"
131.jpg,animal,"[600.840192, 1028.6592, 426.549248, 186.353664]"
1310.jpg,animal,"[1213.343744, 537.997824, 83.3624064, 93.48495360000001]"
1311.jpg,animal,"[1234.733056, 532.3100159999999, 111.952896, 86.3883264]"
1312.jpg,animal,"[1098.903552, 566.759424, 105.250816, 122.60459519999999]"
1313.jpg,animal,"[400.359424, 688.421376, 227.999744, 171.761664]"
1314.jpg,animal,"[0.0, 753.1683840000001, 345.030656, 226.848768]"
1315.jpg,animal,"[0.0, 753.034752, 349.181952, 236.89728000000002]"
1316.jpg,animal,"[0.0, 753.079296, 347.05408, 225.609216]"
1317.jpg,animal,"[0.0, 752.812032, 349.99296, 226.795008]"
1318.jpg,animal,"[5.6797184, 752.812032, 344.311808, 266.323968]"
1319.jpg,animal,"[471.177216, 891.861504, 233.723904, 192.61900799999998]"
132.jpg,animal,"[447.420416, 1027.9710719999998, 381.802496, 207.34464]"
1320.jpg,animal,"[471.177216, 891.861504, 242.198528, 192.61900799999998]"
1321.jpg,animal,"[306.505728, 970.446336, 184.2046976, 189.007872]"
1322.jpg,animal,"[0.0, 1067.106816, 284.975104, 241.302528]"
1323.jpg,animal,"[146.126848, 1011.9936, 270.66368, 233.75001600000002]"
1324.jpg,animal,"[1048.205312, 802.7965439999999, 81.7854464, 88.5500928]"
1325.jpg,animal,"[1036.066816, 788.3535360000001, 72.9645056, 71.0567424]"
1326.jpg,animal,"[1029.423104, 833.385984, 83.9630848, 107.65547520000001]"
1327.jpg,animal,"[811.63264, 859.785216, 202.8263424, 154.265088]"
1328.jpg,animal,"[812.496896, 856.682496, 207.456256, 158.747136]"
1329.jpg,animal,"[806.848512, 853.859328, 213.106688, 164.395008]"
133.jpg,animal,"[750.270464, 1007.589888, 366.522368, 213.608448]"
1330.jpg,animal,"[631.502848, 1270.5239040000001, 330.610688, 165.821952]"
1331.jpg,animal,"[630.468608, 1269.963264, 344.03328, 167.74656]"
1332.jpg,animal,"[634.720256, 1271.195136, 331.452416, 166.040064]"
1333.jpg,animal,"[0.0, 794.305536, 483.045376, 214.588416]"
1334.jpg,animal,"[60.4389376, 1268.883456, 663.461888, 239.361024]"
1335.jpg,animal,"[985.018368, 994.776576, 129.9421184, 87.5294208]"
1336.jpg,animal,"[1038.688256, 980.6591999999999, 144.0661504, 132.7059456]"
1337.jpg,animal,"[885.047296, 1039.89504, 242.960384, 199.30675200000002]"
1338.jpg,animal,"[1027.45088, 997.7041919999999, 138.5316352, 164.046336]"
1339.jpg,animal,"[1032.450048, 985.7510400000001, 123.3854464, 109.53830400000001]"
134.jpg,animal,"[903.098368, 1037.128704, 392.650752, 200.47104]"
1340.jpg,animal,"[1026.32448, 976.6072320000001, 146.3547904, 185.2032]"
1341.jpg,animal,"[881.272832, 1048.310784, 250.683392, 199.22380800000002]"
1342.jpg,animal,"[936.574976, 1022.0052479999999, 199.7703168, 205.79635199999998]"
1343.jpg,animal,"[955.629568, 1002.296832, 188.6523392, 225.596928]"
1344.jpg,animal,"[670.666752, 1161.970176, 248.414208, 215.63596800000002]"
1345.jpg,animal,"[699.97568, 1171.262976, 184.8342528, 202.73664]"
1346.jpg,animal,"[648.292352, 1181.787648, 243.74272, 203.69817600000002]"
1347.jpg,animal,"[459.419648, 1179.19488, 419.792896, 262.828032]"
1348.jpg,animal,"[446.779392, 1117.934592, 419.833856, 382.270464]"
1349.jpg,animal,"[346.720256, 1167.478272, 459.198464, 337.173504]"
135.jpg,animal,"[1194.053632, 1087.953408, 488.695808, 203.294208]"
1350.jpg,animal,"[400.457728, 1176.086016, 428.261376, 329.943552]"
1351.jpg,animal,"[458.633216, 1081.883136, 437.223424, 425.508864]"
1352.jpg,animal,"[444.510208, 1087.531008, 451.34848, 414.214656]"
1353.jpg,animal,"[99.667968, 1265.488896, 486.363136, 233.06803200000002]"
1354.jpg,animal,"[9.1820032, 953.029632, 398.737408, 558.526464]"
1355.jpg,animal,"[19.90088704, 946.791936, 414.564352, 562.692096]"
1356.jpg,animal,"[19.90088704, 997.615104, 414.564352, 511.868928]"
1357.jpg,animal,"[16.0720896, 1012.990464, 425.480192, 495.08812800000004]"
1358.jpg,animal,"[18.5089024, 1012.482048, 418.025472, 496.26624]"
1359.jpg,animal,"[1779.501056, 977.453568, 268.498944, 243.59270400000003]"
136.jpg,animal,"[1357.893632, 1110.541824, 514.117632, 217.411584]"
1360.jpg,animal,"[1786.023936, 827.137536, 234.616832, 377.00352]"
1361.jpg,animal,"[1783.394304, 824.1638399999999, 263.837696, 367.45727999999997]"
1362.jpg,animal,"[1783.394304, 818.515968, 264.605696, 373.10515200000003]"
1363.jpg,animal,"[1782.151168, 819.0443520000001, 264.675328, 372.676608]"
1364.jpg,animal,"[1373.149184, 968.426496, 542.468096, 211.258368]"
1365.jpg,animal,"[259.64544, 926.2233600000001, 535.650304, 199.259136]"
1366.jpg,animal,"[1335.392256, 1301.42208, 625.002496, 207.058944]"
1367.jpg,animal,"[1308.155904, 1238.558208, 739.823616, 273.086976]"
1368.jpg,animal,"[1300.926464, 1231.1715840000002, 747.073536, 277.407744]"
1369.jpg,animal,"[1313.716224, 1238.0697599999999, 734.263296, 276.67046400000004]"
137.jpg,animal,"[1535.858688, 1107.71712, 468.922368, 248.47104]"
1370.jpg,animal,"[314.73664, 1116.062208, 419.577856, 386.46220800000003]"
1371.jpg,animal,"[320.817152, 1115.433984, 395.33568, 387.16569599999997]"
1372.jpg,animal,"[375.51104, 1112.1377280000002, 367.998976, 382.06156799999997]"
1373.jpg,animal,"[250.740736, 1252.242432, 434.37056, 251.96544]"
1374.jpg,animal,"[24.876032, 1309.920768, 569.462784, 194.769408]"
1375.jpg,animal,"[388.698112, 834.7576320000001, 646.77888, 671.296512]"
1376.jpg,animal,"[380.229632, 835.10016, 645.25312, 671.886336]"
1377.jpg,animal,"[740.63872, 1055.471616, 145.8286592, 138.1413888]"
1378.jpg,animal,"[380.297216, 841.376256, 603.262976, 664.195584]"
1379.jpg,animal,"[716.140544, 1057.987584, 238.01856, 339.50822400000004]"
138.jpg,animal,"[1414.92864, 25.768584, 182.33625600000002, 388.58076]"
138.jpg,animal,"[397.81631999999996, 804.006, 178.750464, 214.82496]"
1380.jpg,animal,"[702.015488, 1069.281792, 238.01856, 325.389312]"
1381.jpg,animal,"[744.605696, 1057.402368, 199.2372224, 167.215104]"
1382.jpg,animal,"[760.508416, 1060.379136, 210.792448, 199.65849599999999]"
1383.jpg,animal,"[3.86748416, 1269.958656, 558.802944, 241.947648]"
1384.jpg,animal,"[964.327424, 955.124736, 126.7652608, 124.9949184]"
1385.jpg,animal,"[681.558016, 1009.049088, 341.321728, 411.12576]"
1386.jpg,animal,"[697.02656, 1100.115456, 207.828992, 263.557632]"
1387.jpg,animal,"[451.21536, 1229.80608, 374.208512, 273.560064]"
1388.jpg,animal,"[663.447552, 1156.4805119999999, 188.3717632, 256.797696]"
1389.jpg,animal,"[614.352896, 1076.9279999999999, 260.308992, 314.789376]"
139.jpg,animal,"[261.38496000000004, 760.54464, 132.41376, 291.17664]"
1390.jpg,animal,"[703.092736, 1084.0919039999999, 198.9398528, 306.73305600000003]"
1391.jpg,animal,"[539.113472, 1136.457216, 310.239232, 363.299328]"
1392.jpg,animal,"[478.476288, 1112.2944, 376.260608, 377.839104]"
1393.jpg,animal,"[1819.774976, 795.638784, 228.204544, 221.193216]"
1394.jpg,animal,"[678.711296, 619.4472959999999, 410.083328, 308.164608]"
1395.jpg,animal,"[889.982976, 644.783616, 381.208576, 355.903488]"
1396.jpg,animal,"[0.0, 919.6185599999999, 678.936576, 495.82079999999996]"
1397.jpg,animal,"[2.11017728, 812.7713279999999, 831.514624, 696.067584]"
1398.jpg,animal,"[194.939904, 740.427264, 913.987584, 715.1308799999999]"
1399.jpg,animal,"[540.633088, 669.88032, 568.48384, 714.8359680000001]"
14.jpg,animal,"[1349.28768, 720.83628, 72.93446399999999, 178.78428]"
140.jpg,animal,"[1394.84736, 27.308772, 185.379264, 267.35292]"
1400.jpg,animal,"[1049.792512, 918.472704, 205.45536, 113.88042239999999]"
1401.jpg,animal,"[1004.791808, 921.364992, 242.935808, 87.5294208]"
1402.jpg,animal,"[0.0, 978.158592, 920.461312, 460.518912]"
1403.jpg,animal,"[1541.234688, 1098.1632, 506.765312, 343.684608]"
1404.jpg,animal,"[1764.165632, 1053.920256, 283.815936, 398.548992]"
1404.jpg,animal,"[0.0, 966.971904, 352.354304, 465.37881600000003]"
1405.jpg,animal,"[1828.194304, 873.23136, 219.805696, 561.174528]"
1406.jpg,animal,"[1727.166464, 1072.56576, 320.833536, 365.20704]"
1407.jpg,animal,"[765.319168, 977.653248, 247.990272, 333.671424]"
1407.jpg,animal,"[1418.858496, 953.0127359999999, 176.779264, 287.50848]"
1408.jpg,animal,"[1413.873664, 954.7008000000001, 165.7919488, 267.93216]"
1408.jpg,animal,"[782.436352, 984.534528, 238.282752, 325.605888]"
1409.jpg,animal,"[1060.298752, 915.615744, 161.7004544, 265.78175999999996]"
1409.jpg,animal,"[1762.060288, 1008.827904, 138.8265472, 195.377664]"
141.jpg,animal,"[1268.91264, 655.31808, 223.05024, 263.58804]"
1410.jpg,animal,"[995.252224, 950.885376, 371.59936, 203.95008]"
1411.jpg,animal,"[1062.897664, 894.951936, 151.9579136, 282.7776]"
1411.jpg,animal,"[1777.883136, 1033.79712, 143.025152, 101.99500800000001]"
1412.jpg,animal,"[998.367232, 958.680576, 367.72864, 195.119616]"
1413.jpg,animal,"[846.20288, 736.495104, 229.39648, 197.31302399999998]"
1413.jpg,animal,"[1483.173888, 790.6053119999999, 131.0406656, 90.172416]"
1414.jpg,animal,"[1766.05184, 723.552768, 147.8336512, 117.6129024]"
1414.jpg,animal,"[982.192128, 802.776576, 161.0151936, 124.23536639999999]"
1415.jpg,animal,"[947.234816, 752.514048, 1100.765184, 681.426432]"
1416.jpg,animal,"[0.0, 1062.515712, 572.903424, 376.64716799999997]"
1417.jpg,animal,"[0.0, 1069.7594880000001, 428.724224, 369.160704]"
1418.jpg,animal,"[889.090048, 794.724864, 641.98656, 347.61983999999995]"
1419.jpg,animal,"[2.49442304, 1087.27296, 375.758848, 350.767104]"
142.jpg,animal,"[1198.87488, 858.48552, 211.8624, 187.94160000000002]"
1420.jpg,animal,"[786.612224, 813.907968, 741.210112, 383.373312]"
1421.jpg,animal,"[583.890944, 845.128704, 697.73312, 344.47104]"
1422.jpg,animal,"[188.4164096, 614.673408, 1214.242816, 819.941376]"
1423.jpg,animal,"[0.0, 640.56576, 1059.06176, 805.295616]"
1424.jpg,animal,"[636.270592, 887.77728, 305.395712, 182.270976]"
1425.jpg,animal,"[0.0, 728.329728, 807.190528, 714.091008]"
1426.jpg,animal,"[1185.33504, 538.0722000000001, 732.4703999999999, 494.26955999999996]"
1427.jpg,animal,"[568.5907199999999, 347.46083999999996, 1260.3072000000002, 692.8945199999999]"
1428.jpg,animal,"[28.727808000000003, 385.05996, 1101.52704, 663.52068]"
1429.jpg,animal,"[1383.6288, 758.56608, 536.3712, 284.3748]"
143.jpg,animal,"[1271.2396800000001, 760.1364, 256.15488, 245.13192]"
1430.jpg,animal,"[1061.1648, 779.07312, 858.8352, 264.70584]"
1431.jpg,animal,"[1047.92256, 784.3672799999999, 860.68992, 264.70584]"
1432.jpg,animal,"[1039.9776, 768.4848, 880.0224000000001, 280.58831999999995]"
1433.jpg,animal,"[899.6198400000001, 757.89756, 1008.99264, 283.2354]"
1434.jpg,animal,"[801.63264, 450.83844, 471.39264000000003, 426.17664]"
1435.jpg,animal,"[817.52256, 434.95596, 479.33759999999995, 450.00036]"
1436.jpg,animal,"[806.9299199999999, 532.89684, 537.6, 405.0]"
1437.jpg,animal,"[804.64896, 437.75316, 520.93056, 429.19847999999996]"
1438.jpg,animal,"[788.31552, 378.5292, 532.23936, 603.6336]"
1439.jpg,animal,"[1133.4624000000001, 715.5442800000001, 786.5376, 333.52992]"
1439.jpg,animal,"[791.04, 376.7202, 511.11744000000004, 529.41168]"
144.jpg,animal,"[1262.1542399999998, 577.7189999999999, 215.0592, 173.85408]"
1440.jpg,animal,"[413.49504, 437.76396, 1506.50496, 613.2672]"
1440.jpg,animal,"[748.4544, 385.425, 561.55968, 437.39459999999997]"
1441.jpg,animal,"[1543.15008, 400.54391999999996, 373.40736, 277.94124]"
1441.jpg,animal,"[1288.9152, 382.01436, 421.0752, 262.05876]"
1442.jpg,animal,"[860.21184, 237.90996, 357.9264, 588.2706000000001]"
1443.jpg,animal,"[938.192896, 797.0903040000001, 132.7966208, 166.880256]"
1444.jpg,animal,"[764.5574399999999, 247.01436, 474.04224, 513.5292000000001]"
1445.jpg,animal,"[905.064448, 809.8406400000001, 144.4478976, 125.1138048]"
1446.jpg,animal,"[906.354688, 808.8990719999999, 138.8253184, 120.09523200000001]"
1447.jpg,animal,"[1172.85888, 854.166528, 110.9436416, 155.469312]"
1448.jpg,animal,"[1190.094848, 871.30368, 114.9526016, 166.21977600000002]"
1449.jpg,animal,"[1174.534144, 852.8486399999999, 129.538048, 175.400448]"
145.jpg,animal,"[1339.2326400000002, 686.4264000000001, 161.544768, 362.64672]"
1450.jpg,animal,"[903.33184, 841.42848, 276.348928, 147.2827392]"
1451.jpg,animal,"[810.862592, 827.544576, 332.76928, 191.00928]"
1452.jpg,animal,"[1817.489408, 1232.649216, 229.466112, 184.3968]"
1453.jpg,animal,"[935.841792, 964.1134079999999, 355.837952, 280.36608]"
1454.jpg,animal,"[876.263424, 953.8913279999999, 314.548224, 223.646208]"
1455.jpg,animal,"[186.1924864, 796.5634559999999, 247.953408, 201.567744]"
1456.jpg,animal,"[158.0115968, 805.5659519999999, 207.316992, 181.69344]"
1457.jpg,animal,"[144.6172672, 794.370048, 154.2166528, 166.705152]"
1458.jpg,animal,"[245.170176, 604.0151040000001, 180.6270464, 333.743616]"
1459.jpg,animal,"[256.47104, 615.309312, 203.2257024, 322.449408]"
146.jpg,animal,"[1257.13728, 562.0147199999999, 124.468992, 370.58796]"
1460.jpg,animal,"[391.80288, 641.836032, 381.351936, 228.705792]"
1461.jpg,animal,"[1544.333312, 720.893952, 432.197632, 352.94054400000005]"
1462.jpg,animal,"[970.698752, 465.535488, 576.14336, 495.926784]"
1463.jpg,animal,"[1223.354368, 453.379584, 492.152832, 550.5469439999999]"
1464.jpg,animal,"[698.529792, 502.712832, 643.796992, 568.02048]"
1465.jpg,animal,"[476.299264, 447.376896, 523.169792, 660.436992]"
1466.jpg,animal,"[729.86624, 720.546816, 117.2762624, 167.066112]"
1466.jpg,animal,"[1066.93632, 737.836032, 107.3434624, 104.4705792]"
1466.jpg,animal,"[965.24288, 746.305536, 101.6938496, 138.352896]"
1466.jpg,animal,"[1221.55008, 739.310592, 110.2831616, 101.8295808]"
1466.jpg,animal,"[516.096, 675.71712, 76.2703872, 87.5294208]"
1467.jpg,animal,"[442.345472, 436.40064, 586.422272, 666.187776]"
1468.jpg,animal,"[1047.566336, 780.644352, 222.40256, 154.503168]"
1468.jpg,animal,"[1382.637568, 818.14272, 179.9507968, 225.70905599999998]"
1468.jpg,animal,"[847.245312, 727.087104, 105.680896, 103.1361024]"
1468.jpg,animal,"[631.914496, 836.6591999999999, 333.330432, 279.52896]"
1469.jpg,animal,"[0.0, 890.9445119999999, 537.485312, 422.29248]"
1469.jpg,animal,"[18.92632576, 825.364992, 542.367744, 144.0]"
1469.jpg,animal,"[902.514688, 711.45984, 129.5007744, 242.79244799999998]"
147.jpg,animal,"[1259.3356800000001, 652.0014000000001, 287.21088, 354.72816]"
1470.jpg,animal,"[996.632576, 781.1712, 212.772864, 168.58828799999998]"
1470.jpg,animal,"[882.307072, 720.774144, 105.4253056, 121.0586112]"
1470.jpg,animal,"[1274.249216, 828.592128, 223.268864, 221.97504]"
1470.jpg,animal,"[399.249408, 855.1188480000001, 424.116224, 297.404928]"
1471.jpg,animal,"[0.0, 919.732224, 293.584896, 303.88223999999997]"
1471.jpg,animal,"[797.976576, 696.477696, 159.7894656, 289.273344]"
1471.jpg,animal,"[20.06503424, 849.73824, 320.854016, 147.817728]"
1472.jpg,animal,"[1939.904512, 890.168832, 108.0946688, 232.147968]"
1473.jpg,animal,"[1893.943296, 924.5813759999999, 149.405696, 205.507584]"
1474.jpg,animal,"[1897.705472, 838.485504, 150.2744576, 260.12467200000003]"
1475.jpg,animal,"[840.951808, 1025.834496, 172.3144192, 149.647104]"
1475.jpg,animal,"[1665.800192, 1025.834496, 223.162368, 144.0]"
1476.jpg,animal,"[1739.245568, 1023.011328, 197.7378816, 127.05884160000001]"
1476.jpg,animal,"[923.019264, 1012.1809920000001, 188.9175552, 166.367232]"
1477.jpg,animal,"[1428.742144, 1030.36416, 437.479424, 169.915392]"
1478.jpg,animal,"[1705.34912, 969.364992, 305.082368, 208.94054400000002]"
1478.jpg,animal,"[1259.026432, 1000.422912, 372.877312, 223.05945599999998]"
1479.jpg,animal,"[1782.95808, 986.506752, 222.500864, 142.0821504]"
1479.jpg,animal,"[1341.566976, 1040.23296, 450.342912, 210.65011199999998]"
148.jpg,animal,"[1291.5648, 980.2501199999999, 272.77248, 68.82354000000001]"
148.jpg,animal,"[1217.41248, 869.07384, 164.193024, 174.7062]"
1480.jpg,animal,"[1475.262464, 1017.867264, 369.027072, 174.23155200000002]"
1480.jpg,animal,"[469.280768, 1114.1253120000001, 460.423168, 218.929152]"
1481.jpg,animal,"[1030.705152, 765.040128, 954.74688, 658.3127039999999]"
1482.jpg,animal,"[1603.71712, 886.4148479999999, 444.28288, 515.570688]"
1482.jpg,animal,"[618.938368, 833.611776, 138.9408256, 217.998336]"
1483.jpg,animal,"[1626.368, 891.308544, 421.632, 311.361024]"
1483.jpg,animal,"[777.218048, 855.1065600000001, 133.351424, 145.1328]"
1483.jpg,animal,"[930.400256, 878.025216, 174.05952, 199.604736]"
1484.jpg,animal,"[816.4864, 859.375104, 173.8903552, 242.090496]"
1484.jpg,animal,"[974.592, 866.376192, 174.0591104, 156.507648]"
1485.jpg,animal,"[876.947456, 850.768896, 238.7456, 148.7993856]"
1485.jpg,animal,"[1243.682816, 895.7890560000001, 113.2650496, 116.5364736]"
1485.jpg,animal,"[1061.210112, 752.73984, 986.789888, 681.612288]"
1486.jpg,animal,"[760.920064, 960.992256, 460.814336, 222.67852799999997]"
1487.jpg,animal,"[900.384768, 960.5867519999999, 385.562624, 258.087936]"
1488.jpg,animal,"[681.783296, 920.1623040000001, 395.952128, 257.559552]"
1489.jpg,animal,"[929.093632, 917.901312, 276.287488, 146.3920128]"
1489.jpg,animal,"[16.10149888, 675.71712, 192.0882688, 330.353664]"
149.jpg,animal,"[1302.15744, 908.7789600000001, 198.62016, 137.64708000000002]"
149.jpg,animal,"[1175.04, 977.60304, 79.448256, 71.47062]"
1490.jpg,animal,"[1430.020096, 532.349952, 610.38592, 366.117888]"
1491.jpg,animal,"[632.311808, 508.14259200000004, 925.958144, 838.8249599999999]"
1492.jpg,animal,"[512.858112, 304.106496, 1010.8928, 1163.022336]"
1493.jpg,animal,"[29.3470208, 224.577024, 1238.308864, 1281.888768]"
1493.jpg,animal,"[1092.82304, 681.7182720000001, 211.591168, 267.56044799999995]"
1494.jpg,animal,"[1107.828736, 644.132352, 189.7213952, 384.949248]"
1494.jpg,animal,"[7.05394688, 853.718016, 334.157824, 645.338112]"
1495.jpg,animal,"[1614.716928, 710.977536, 244.015104, 236.846592]"
1496.jpg,animal,"[1522.542592, 742.56384, 198.1896704, 208.022016]"
1497.jpg,animal,"[351.176704, 690.319872, 289.165312, 166.284288]"
1498.jpg,animal,"[307.369984, 679.240704, 528.3328, 495.73632]"
1499.jpg,animal,"[1752.940544, 718.437888, 294.641664, 274.427904]"
15.jpg,animal,"[1352.93376, 715.36284, 113.048448, 142.29756]"
150.jpg,animal,"[1225.35744, 929.9556, 201.26976000000002, 127.05876]"
1500.jpg,animal,"[749.402112, 767.40864, 256.868352, 311.72352]"
1501.jpg,animal,"[53.9011072, 813.562368, 459.862016, 518.725632]"
1502.jpg,animal,"[582.264832, 626.890752, 575.358976, 556.184064]"
1503.jpg,animal,"[650.102784, 658.66752, 506.390528, 511.54022399999997]"
1504.jpg,animal,"[1031.757824, 788.8127999999999, 397.504512, 355.052544]"
1505.jpg,animal,"[1177.235456, 780.636672, 201.7601536, 343.15468799999996]"
1506.jpg,animal,"[1175.631872, 781.2449280000001, 205.477888, 340.59263999999996]"
1507.jpg,animal,"[3.29279488, 683.295744, 239.458304, 178.36032]"
1507.jpg,animal,"[1202.5856, 723.66336, 247.71584, 310.228992]"
1508.jpg,animal,"[1143.207936, 661.599744, 271.183872, 319.05945599999995]"
1509.jpg,animal,"[831.821824, 669.5562239999999, 394.350592, 377.949696]"
151.jpg,animal,"[1209.81312, 885.3872399999999, 169.69555200000002, 168.10308]"
1510.jpg,animal,"[6.32508416, 900.1420800000001, 606.519296, 343.532544]"
1511.jpg,animal,"[1097.181184, 625.10592, 133.0546688, 128.0730624]"
1511.jpg,animal,"[784.132096, 526.5607679999999, 156.3267072, 95.221248]"
1512.jpg,animal,"[483.555328, 531.652608, 162.8923904, 119.89002239999999]"
1512.jpg,animal,"[1137.557504, 365.128704, 96.0442368, 64.9411584]"
1512.jpg,animal,"[744.906752, 297.364992, 107.3434624, 62.117683199999995]"
1512.jpg,animal,"[1236.426752, 399.01132799999993, 76.2703872, 64.9411584]"
1512.jpg,animal,"[778.805248, 226.77657599999998, 70.6207744, 67.7647872]"
1512.jpg,animal,"[894.846976, 687.650304, 130.466816, 139.582464]"
1513.jpg,animal,"[1918.91456, 591.49056, 117.4919168, 83.4703872]"
1513.jpg,animal,"[229.906432, 730.649088, 174.7574784, 133.6286208]"
1513.jpg,animal,"[506.861568, 856.6809599999999, 228.610048, 309.86803199999997]"
1513.jpg,animal,"[674.285568, 410.30553599999996, 127.117312, 79.0588416]"
1513.jpg,animal,"[1663.29344, 495.03744000000006, 126.7738624, 99.9140352]"
1514.jpg,animal,"[1490.92352, 698.889216, 185.6489472, 149.703168]"
1514.jpg,animal,"[1932.38016, 675.035136, 115.6204544, 136.1066496]"
1515.jpg,animal,"[1127.860224, 704.951808, 253.059072, 155.748864]"
1515.jpg,animal,"[1673.273344, 684.066816, 219.645952, 147.812352]"
1516.jpg,animal,"[308.547584, 726.839808, 284.233728, 131.8783488]"
1516.jpg,animal,"[1025.110016, 698.024448, 269.121536, 171.515904]"
